	ensembl_id	gene_name
17592	ENSG00000100368	CSF2RB
17593	ENSG00000185264	TEX33
17594	ENSG00000128311	TST
17595	ENSG00000128309	MPST
17596	ENSG00000100379	KCTD17
17597	ENSG00000187045	TMPRSS6
17598	ENSG00000100385	IL2RB
17599	ENSG00000133466	C1QTNF6
17600	ENSG00000278195	SSTR3
17601	ENSG00000128340	RAC2
17602	ENSG00000100055	CYTH4
17603	ENSG00000166897	ELFN2
17604	ENSG00000100060	MFNG
17605	ENSG00000100065	CARD10
17606	ENSG00000128283	CDC42EP1
17607	ENSG00000100083	GGA1
17608	ENSG00000100092	SH3BP1
17609	ENSG00000241360	PDXP
17610	ENSG00000100097	LGALS1
17611	ENSG00000273899	NOL12
17612	ENSG00000100106	TRIOBP
17613	ENSG00000189060	H1-0
17614	ENSG00000100116	GCAT
17615	ENSG00000100124	ANKRD54
17616	ENSG00000100129	EIF3L
17617	ENSG00000100139	MICALL1
17618	ENSG00000128346	C22orf23
17619	ENSG00000100142	POLR2F
17620	ENSG00000100146	SOX10
17621	ENSG00000100151	PICK1
17622	ENSG00000100156	SLC16A8
17623	ENSG00000128298	BAIAP2L2
17624	ENSG00000184381	PLA2G6
17625	ENSG00000185022	MAFF
17626	ENSG00000198792	TMEM184B
17627	ENSG00000213923	CSNK1E
17628	ENSG00000168135	KCNJ4
17629	ENSG00000100196	KDELR3
17630	ENSG00000100201	DDX17
17631	ENSG00000100206	DMC1
17632	ENSG00000184949	FAM227A
17633	ENSG00000100211	CBY1
17634	ENSG00000100216	TOMM22
17635	ENSG00000100221	JOSD1
17636	ENSG00000100226	GTPBP1
17637	ENSG00000100242	SUN2
17638	ENSG00000100246	DNAL4
17639	ENSG00000221890	NPTXR
17640	ENSG00000183741	CBX6
17641	ENSG00000128383	APOBEC3A
17642	ENSG00000179750	APOBEC3B
17643	ENSG00000244509	APOBEC3C
17644	ENSG00000243811	APOBEC3D
17645	ENSG00000128394	APOBEC3F
17646	ENSG00000239713	APOBEC3G
17647	ENSG00000100298	APOBEC3H
17648	ENSG00000100307	CBX7
17649	ENSG00000100311	PDGFB
17650	ENSG00000100316	RPL3
17651	ENSG00000100321	SYNGR1
17652	ENSG00000100324	TAB1
17653	ENSG00000128268	MGAT3
17654	ENSG00000100335	MIEF1
17655	ENSG00000128272	ATF4
17656	ENSG00000187051	RPS19BP1
17657	ENSG00000100346	CACNA1I
17658	ENSG00000176177	ENTHD1
17659	ENSG00000100351	GRAP2
17660	ENSG00000239900	ADSL
17661	ENSG00000100359	SGSM3
17662	ENSG00000196588	MRTFA
17663	ENSG00000128285	MCHR1
17664	ENSG00000100372	SLC25A17
17665	ENSG00000100380	ST13
17666	ENSG00000196236	XPNPEP3
17667	ENSG00000172404	DNAJB7
17668	ENSG00000100387	RBX1
17669	ENSG00000100393	EP300
17670	ENSG00000100395	L3MBTL2
17671	ENSG00000100399	CHADL
17672	ENSG00000100401	RANGAP1
17673	ENSG00000100403	ZC3H7B
17674	ENSG00000167074	TEF
17675	ENSG00000183864	TOB2
17676	ENSG00000100412	ACO2
17677	ENSG00000100410	PHF5A
17678	ENSG00000100413	POLR3H
17679	ENSG00000172346	CSDC2
17680	ENSG00000100417	PMM1
17681	ENSG00000100418	DESI1
17682	ENSG00000196419	XRCC6
17683	ENSG00000100138	SNU13
17684	ENSG00000167077	MEI1
17685	ENSG00000100147	CCDC134
17686	ENSG00000198911	SREBF2
17687	ENSG00000234965	SHISA8
17688	ENSG00000159958	TNFRSF13C
17689	ENSG00000100162	CENPM
17691	ENSG00000100167	SEPTIN3
17692	ENSG00000183066	WBP2NL
17693	ENSG00000198951	NAGA
17694	ENSG00000177096	PHETA2
17695	ENSG00000183172	SMDT1
17696	ENSG00000184983	NDUFA6
17697	ENSG00000100197	CYP2D6
17698	ENSG00000100207	TCF20
17699	ENSG00000235568	NFAM1
17700	ENSG00000189306	RRP7A
17701	ENSG00000183569	SERHL2
17702	ENSG00000100227	POLDIP3
17703	ENSG00000100243	CYB5R3
17704	ENSG00000249222	ATP5MGL
17705	ENSG00000128274	A4GALT
17706	ENSG00000242247	ARFGAP3
17707	ENSG00000100266	PACSIN2
17708	ENSG00000100271	TTLL1
17709	ENSG00000100290	BIK
17710	ENSG00000100294	MCAT
17711	ENSG00000100300	TSPO
17712	ENSG00000100304	TTLL12
17713	ENSG00000159307	SCUBE1
17714	ENSG00000186732	MPPED1
17715	ENSG00000186976	EFCAB6
17716	ENSG00000130540	SULT4A1
17717	ENSG00000100341	PNPLA5
17718	ENSG00000100344	PNPLA3
17719	ENSG00000100347	SAMM50
17720	ENSG00000188677	PARVB
17721	ENSG00000138964	PARVG
17722	ENSG00000138944	SHISAL1
17723	ENSG00000188636	RTL6
17724	ENSG00000186654	PRR5
17725	ENSG00000241484	ARHGAP8
17726	ENSG00000056487	PHF21B
17727	ENSG00000093000	NUP50
17728	ENSG00000100364	KIAA0930
17729	ENSG00000100373	UPK3A
17730	ENSG00000100376	FAM118A
17731	ENSG00000077935	SMC1B
17732	ENSG00000128408	RIBC2
17733	ENSG00000077942	FBLN1
17734	ENSG00000130638	ATXN10
17735	ENSG00000188064	WNT7B
17736	ENSG00000186951	PPARA
17737	ENSG00000205643	CDPF1
17738	ENSG00000130943	PKDREJ
17739	ENSG00000075234	TTC38
17740	ENSG00000075218	GTSE1
17741	ENSG00000100416	TRMU
17742	ENSG00000075275	CELSR1
17743	ENSG00000075240	GRAMD4
17744	ENSG00000100422	CERK
17745	ENSG00000054611	TBC1D22A
17746	ENSG00000219438	TAFA5
17747	ENSG00000100425	BRD1
17748	ENSG00000100426	ZBED4
17749	ENSG00000182858	ALG12
17750	ENSG00000184164	CRELD2
17751	ENSG00000198355	PIM3
17752	ENSG00000188263	IL17REL
17753	ENSG00000100427	MLC1
17754	ENSG00000073146	MOV10L1
17755	ENSG00000073150	PANX2
17756	ENSG00000170638	TRABD
17757	ENSG00000073169	SELENOO
17758	ENSG00000128159	TUBGCP6
17759	ENSG00000100429	HDAC10
17760	ENSG00000188130	MAPK12
17761	ENSG00000185386	MAPK11
17762	ENSG00000196576	PLXNB2
17763	ENSG00000205593	DENND6B
17764	ENSG00000100239	PPP6R2
17765	ENSG00000100241	SBF1
17766	ENSG00000128165	ADM2
17767	ENSG00000100253	MIOX
17768	ENSG00000100258	LMF2
17769	ENSG00000025770	NCAPH2
17770	ENSG00000284194	SCO2
17771	ENSG00000177989	ODF3B
17772	ENSG00000130487	KLHDC7B
17773	ENSG00000217442	SYCE3
17774	ENSG00000205560	CPT1B
17775	ENSG00000100288	CHKB
17776	ENSG00000008735	MAPK8IP2
17777	ENSG00000100299	ARSA
17778	ENSG00000251322	SHANK3
17779	ENSG00000100312	ACR
17780	ENSG00000079974	RABL2B
17781	ENSG00000182378	PLCXD1
17782	ENSG00000178605	GTPBP6
17783	ENSG00000167393	PPP2R3B
17784	ENSG00000185960	SHOX
17785	ENSG00000205755	CRLF2
17786	ENSG00000198223	CSF2RA
17787	ENSG00000185291	IL3RA
17788	ENSG00000169100	SLC25A6
17789	ENSG00000169093	ASMTL
17790	ENSG00000182162	P2RY8
17791	ENSG00000197976	AKAP17A
17792	ENSG00000196433	ASMT
17793	ENSG00000169084	DHRSX
17794	ENSG00000214717	ZBED1
17795	ENSG00000002586	CD99
17796	ENSG00000124343	XG
17797	ENSG00000056998	GYG2
17798	ENSG00000006756	ARSD
17799	ENSG00000157399	ARSL
17800	ENSG00000205667	ARSH
17801	ENSG00000062096	ARSF
17802	ENSG00000101825	MXRA5
17803	ENSG00000183943	PRKX
17804	ENSG00000146938	NLGN4X
17805	ENSG00000169059	VCX3A
17806	ENSG00000130021	PUDP
17807	ENSG00000101846	STS
17808	ENSG00000182583	VCX
17809	ENSG00000006757	PNPLA4
17810	ENSG00000177504	VCX2
17811	ENSG00000205642	VCX3B
17812	ENSG00000011201	ANOS1
17813	ENSG00000183304	FAM9A
17814	ENSG00000177138	FAM9B
17815	ENSG00000101849	TBL1X
17816	ENSG00000101850	GPR143
17817	ENSG00000146950	SHROOM2
17818	ENSG00000234469	CLDN34
17819	ENSG00000047644	WWC3
17820	ENSG00000073464	CLCN4
17821	ENSG00000101871	MID1
17822	ENSG00000004961	HCCS
17823	ENSG00000047648	ARHGAP6
17824	ENSG00000125363	AMELX
17825	ENSG00000005302	MSL3
17826	ENSG00000169933	FRMPD4
17827	ENSG00000101911	PRPS2
17828	ENSG00000196664	TLR7
17829	ENSG00000101916	TLR8
17830	ENSG00000205542	TMSB4X
17831	ENSG00000187268	FAM9C
17832	ENSG00000123594	ATXN3L
17833	ENSG00000198759	EGFL6
17834	ENSG00000176896	TCEANC
17835	ENSG00000123595	RAB9A
17836	ENSG00000196459	TRAPPC2
17837	ENSG00000046651	OFD1
17838	ENSG00000046653	GPM6B
17839	ENSG00000046647	GEMIN8
17840	ENSG00000101958	GLRA2
17841	ENSG00000181544	FANCB
17842	ENSG00000130150	MOSPD2
17843	ENSG00000102048	ASB9
17844	ENSG00000165192	ASB11
17845	ENSG00000165195	PIGA
17846	ENSG00000165197	VEGFD
17847	ENSG00000087842	PIR
17848	ENSG00000102010	BMX
17849	ENSG00000130234	ACE2
17850	ENSG00000147003	CLTRN
17851	ENSG00000169239	CA5B
17852	ENSG00000169249	ZRSR2
17853	ENSG00000182287	AP1S2
17854	ENSG00000126010	GRPR
17855	ENSG00000182798	MAGEB17
17856	ENSG00000047230	CTPS2
17857	ENSG00000169906	S100G
17858	ENSG00000169895	SYAP1
17859	ENSG00000086712	TXLNG
17860	ENSG00000102054	RBBP7
17861	ENSG00000169891	REPS2
17862	ENSG00000188158	NHS
17863	ENSG00000047634	SCML1
17864	ENSG00000131831	RAI2
17865	ENSG00000177324	BEND2
17866	ENSG00000102098	SCML2
17867	ENSG00000102104	RS1
17868	ENSG00000086717	PPEF1
17869	ENSG00000044446	PHKA2
17870	ENSG00000173698	ADGRG2
17871	ENSG00000131828	PDHA1
17872	ENSG00000180815	MAP3K15
17873	ENSG00000147010	SH3KBP1
17874	ENSG00000173681	BCLAF3
17875	ENSG00000184368	MAP7D2
17876	ENSG00000173674	EIF1AX
17877	ENSG00000177189	RPS6KA3
17878	ENSG00000149970	CNKSR2
17879	ENSG00000185915	KLHL34
17880	ENSG00000091482	SMPX
17881	ENSG00000012174	MBTPS2
17882	ENSG00000230797	YY2
17883	ENSG00000102172	SMS
17884	ENSG00000102174	PHEX
17885	ENSG00000175809	CBLL2
17886	ENSG00000184735	DDX53
17887	ENSG00000123131	PRDX4
17888	ENSG00000123130	ACOT9
17889	ENSG00000130066	SAT1
17890	ENSG00000184831	APOO
17891	ENSG00000165182	CXorf58
17892	ENSG00000174010	KLHL15
17893	ENSG00000130741	EIF2S3
17894	ENSG00000005889	ZFX
17897	ENSG00000102230	PCYT1B
17898	ENSG00000101868	POLA1
17899	ENSG00000004848	ARX
17900	ENSG00000176774	MAGEB18
17901	ENSG00000176746	MAGEB6
17902	ENSG00000188408	MAGEB5
17903	ENSG00000224960	PPP4R3C
17904	ENSG00000189186	DCAF8L2
17905	ENSG00000177689	MAGEB10
17906	ENSG00000226372	DCAF8L1
17907	ENSG00000169306	IL1RAPL1
17908	ENSG00000099399	MAGEB2
17909	ENSG00000198798	MAGEB3
17910	ENSG00000120289	MAGEB4
17911	ENSG00000214107	MAGEB1
17912	ENSG00000169297	NR0B1
17913	ENSG00000120280	TASL
17914	ENSG00000198814	GK
17915	ENSG00000157625	TAB3
17916	ENSG00000132446	FTHL17
17917	ENSG00000198947	DMD
17918	ENSG00000185448	FAM47A
17919	ENSG00000147027	TMEM47
17920	ENSG00000189132	FAM47B
17921	ENSG00000189023	MAGEB16
17922	ENSG00000165164	CFAP47
17923	ENSG00000198173	FAM47C
17924	ENSG00000130962	PRRG1
17925	ENSG00000147036	LANCL3
17926	ENSG00000047597	XK
17927	ENSG00000165168	CYBB
17928	ENSG00000165169	DYNLT3
17929	ENSG00000187516	H2AP
17931	ENSG00000147041	SYTL5
17932	ENSG00000101955	SRPX
17933	ENSG00000156313	RPGR
17934	ENSG00000036473	OTC
17935	ENSG00000156298	TSPAN7
17936	ENSG00000165175	MID1IP1
17937	ENSG00000183337	BCOR
17938	ENSG00000182220	ATP6AP2
17939	ENSG00000238205	MPC1L
17940	ENSG00000185753	CXorf38
17941	ENSG00000180182	MED14
17942	ENSG00000124486	USP9X
17943	ENSG00000215301	DDX3X
17944	ENSG00000188937	NYX
17945	ENSG00000147044	CASK
17946	ENSG00000171659	GPR34
17947	ENSG00000171657	GPR82
17948	ENSG00000102055	PPP1R2C
17949	ENSG00000189221	MAOA
17950	ENSG00000069535	MAOB
17951	ENSG00000124479	NDP
17952	ENSG00000183690	EFHC2
17953	ENSG00000069509	FUNDC1
17954	ENSG00000189037	DUSP21
17955	ENSG00000147050	KDM6A
17956	ENSG00000147113	DIPK2B
17957	ENSG00000147121	KRBOX4
17958	ENSG00000251192	ZNF674
17959	ENSG00000147119	CHST7
17960	ENSG00000065923	SLC9A7
17961	ENSG00000102218	RP2
17962	ENSG00000102221	JADE3
17963	ENSG00000130988	RGN
17964	ENSG00000147123	NDUFB11
17965	ENSG00000182872	RBM10
17966	ENSG00000130985	UBA1
17967	ENSG00000102225	CDK16
17968	ENSG00000102226	USP11
17969	ENSG00000147117	ZNF157
17970	ENSG00000147124	ZNF41
17971	ENSG00000078061	ARAF
17972	ENSG00000008056	SYN1
17973	ENSG00000102265	TIMP1
17974	ENSG00000126759	CFP
17975	ENSG00000126767	ELK1
17976	ENSG00000126756	UXT
17977	ENSG00000197779	ZNF81
17978	ENSG00000147118	ZNF182
17979	ENSG00000221994	ZNF630
17980	ENSG00000171489	SPACA5
17981	ENSG00000171478	SPACA5B
17982	ENSG00000165583	SSX5
17983	ENSG00000126752	SSX1
17984	ENSG00000165584	SSX3
17985	ENSG00000268009	SSX4
17986	ENSG00000269791	SSX4B
17987	ENSG00000017483	SLC38A5
17988	ENSG00000068438	FTSJ1
17989	ENSG00000102312	PORCN
17990	ENSG00000147155	EBP
17991	ENSG00000068354	TBC1D25
17992	ENSG00000102317	RBM3
17993	ENSG00000101940	WDR13
17994	ENSG00000015285	WAS
17995	ENSG00000101945	SUV39H1
17996	ENSG00000171433	GLOD5
17997	ENSG00000102145	GATA1
17998	ENSG00000094631	HDAC6
17999	ENSG00000187682	ERAS
18000	ENSG00000102109	PCSK1N
18001	ENSG00000102103	PQBP1
18002	ENSG00000126768	TIMM17B
18003	ENSG00000102100	SLC35A2
18004	ENSG00000102096	PIM2
18005	ENSG00000068308	OTUD5
18006	ENSG00000102057	KCND1
18007	ENSG00000068400	GRIPAP1
18008	ENSG00000068323	TFE3
18009	ENSG00000147144	CCDC120
18010	ENSG00000243279	PRAF2
18011	ENSG00000196998	WDR45
18012	ENSG00000068394	GPKOW
18013	ENSG00000269313	MAGIX
18014	ENSG00000102007	PLP2
18015	ENSG00000012211	PRICKLE3
18016	ENSG00000102003	SYP
18017	ENSG00000102001	CACNA1F
18018	ENSG00000101997	CCDC22
18019	ENSG00000049768	FOXP3
18020	ENSG00000049769	PPP1R3F
18021	ENSG00000215274	GAGE10
18022	ENSG00000224659	GAGE12J
18023	ENSG00000274274	GAGE13
18027	ENSG00000224902	GAGE12H
18028	ENSG00000189064	GAGE2A
18029	ENSG00000205777	GAGE1
18030	ENSG00000068985	PAGE1
18031	ENSG00000101951	PAGE4
18032	ENSG00000273820	USP27X
18033	ENSG00000171365	CLCN5
18034	ENSG00000147081	AKAP4
18035	ENSG00000147082	CCNB3
18036	ENSG00000274588	DGKK
18037	ENSG00000158352	SHROOM4
18038	ENSG00000130385	BMP15
18039	ENSG00000122824	NUDT10
18040	ENSG00000187690	EZHIP
18041	ENSG00000196368	NUDT11
18042	ENSG00000224109	CENPVL3
18043	ENSG00000283093	CENPVL2
18044	ENSG00000223591	CENPVL1
18045	ENSG00000189369	GSPT2
18046	ENSG00000179222	MAGED1
18047	ENSG00000187243	MAGED4B
18048	ENSG00000154545	MAGED4
18049	ENSG00000155622	XAGE2
18050	ENSG00000204379	XAGE1A
18051	ENSG00000204382	XAGE1B
18052	ENSG00000187754	SSX7
18053	ENSG00000241476	SSX2
18054	ENSG00000268447	SSX2B
18055	ENSG00000204363	SPANXN5
18056	ENSG00000171405	XAGE5
18057	ENSG00000171402	XAGE3
18058	ENSG00000179304	FAM156B
18059	ENSG00000268350	FAM156A
18060	ENSG00000184194	GPR173
18061	ENSG00000184205	TSPYL2
18062	ENSG00000232593	KANTR
18063	ENSG00000126012	KDM5C
18064	ENSG00000124313	IQSEC2
18065	ENSG00000072501	SMC1A
18066	ENSG00000158423	RIBC1
18067	ENSG00000072506	HSD17B10
18068	ENSG00000086758	HUWE1
18069	ENSG00000172943	PHF8
18070	ENSG00000184083	FAM120C
18071	ENSG00000196632	WNK3
18072	ENSG00000158526	TSR2
18073	ENSG00000102302	FGD1
18074	ENSG00000130119	GNL3L
18075	ENSG00000102313	ITIH6
18076	ENSG00000102316	MAGED2
18077	ENSG00000067445	TRO
18078	ENSG00000158571	PFKFB1
18079	ENSG00000169188	APEX2
18080	ENSG00000158578	ALAS2
18081	ENSG00000238269	PAGE2B
18082	ENSG00000234068	PAGE2
18083	ENSG00000182518	FAM104B
18084	ENSG00000256045	MTRNR2L10
18085	ENSG00000158639	PAGE5
18086	ENSG00000204279	PAGE3
18087	ENSG00000187601	MAGEH1
18088	ENSG00000247746	USP51
18089	ENSG00000189299	FOXR2
18090	ENSG00000083750	RRAGB
18091	ENSG00000102349	KLF8
18092	ENSG00000188021	UBQLN2
18093	ENSG00000204272	NBDY
18094	ENSG00000204271	SPIN3
18095	ENSG00000186787	SPIN2B
18096	ENSG00000147059	SPIN2A
18097	ENSG00000165591	FAAH2
18098	ENSG00000198455	ZXDB
18099	ENSG00000215174	NLRP2B
18100	ENSG00000198205	ZXDA
18101	ENSG00000186767	SPIN4
18102	ENSG00000131089	ARHGEF9
18103	ENSG00000184675	AMER1
18104	ENSG00000198881	ASB12
18105	ENSG00000102043	MTMR8
18106	ENSG00000126970	ZC4H2
18107	ENSG00000102053	ZC3H12B
18108	ENSG00000001497	LAS1L
18109	ENSG00000147065	MSN
18110	ENSG00000155659	VSIG4
18111	ENSG00000089472	HEPH
18112	ENSG00000131080	EDA2R
18113	ENSG00000169083	AR
18114	ENSG00000079482	OPHN1
18115	ENSG00000181704	YIPF6
18116	ENSG00000130052	STARD8
18117	ENSG00000090776	EFNB1
18118	ENSG00000181191	PJA1
18119	ENSG00000130054	NALF2
18120	ENSG00000158813	EDA
18121	ENSG00000147160	AWAT2
18122	ENSG00000189401	OTUD6A
18123	ENSG00000089289	IGBP1
18124	ENSG00000184210	DGAT2L6
18125	ENSG00000204195	AWAT1
18126	ENSG00000186912	P2RY4
18127	ENSG00000120500	ARR3
18128	ENSG00000147127	RAB41
18129	ENSG00000120509	PDZD11
18130	ENSG00000090889	KIF4A
18131	ENSG00000130055	GDPD2
18132	ENSG00000082458	DLG3
18133	ENSG00000120498	TEX11
18134	ENSG00000165349	SLC7A3
18135	ENSG00000147164	SNX12
18136	ENSG00000184481	FOXO4
18137	ENSG00000204165	CXorf65
18138	ENSG00000147168	IL2RG
18139	ENSG00000184634	MED12
18140	ENSG00000196338	NLGN3
18141	ENSG00000169562	GJB1
18142	ENSG00000147130	ZMYM3
18143	ENSG00000147140	NONO
18144	ENSG00000147166	ITGB1BP2
18145	ENSG00000147133	TAF1
18146	ENSG00000147162	OGT
18147	ENSG00000147174	GCNA
18148	ENSG00000186810	CXCR3
18149	ENSG00000215115	CXorf49
18150	ENSG00000215113	CXorf49B
18151	ENSG00000204131	NHSL2
18152	ENSG00000242732	RTL5
18153	ENSG00000102309	PIN4
18154	ENSG00000186871	ERCC6L
18155	ENSG00000198034	RPS4X
18156	ENSG00000125931	CITED1
18157	ENSG00000147099	HDAC8
18158	ENSG00000067177	PHKA1
18159	ENSG00000184911	DMRTC1B
18160	ENSG00000268994	FAM236B
18161	ENSG00000225396	FAM236D
18162	ENSG00000269502	DMRTC1
18163	ENSG00000283594	FAM236C
18164	ENSG00000275520	FAM236A
18165	ENSG00000184388	PABPC1L2B
18166	ENSG00000186288	PABPC1L2A
18167	ENSG00000186462	NAP1L2
18168	ENSG00000131264	CDX4
18169	ENSG00000204116	CHIC1
18170	ENSG00000187969	ZCCHC13
18171	ENSG00000147100	SLC16A2
18172	ENSG00000131263	RLIM
18173	ENSG00000050030	NEXMIF
18174	ENSG00000131269	ABCB7
18175	ENSG00000094841	UPRT
18176	ENSG00000102383	ZDHHC15
18177	ENSG00000186675	MAGEE2
18178	ENSG00000102390	PBDC1
18179	ENSG00000198934	MAGEE1
18180	ENSG00000196468	FGF16
18181	ENSG00000085224	ATRX
18182	ENSG00000102158	MAGT1
18183	ENSG00000131174	COX7B
18184	ENSG00000165240	ATP7A
18185	ENSG00000102144	PGK1
18186	ENSG00000226784	PGAM4
18187	ENSG00000187325	TAF9B
18188	ENSG00000173198	CYSLTR1
18189	ENSG00000179300	RTL3
18190	ENSG00000147145	LPAR4
18191	ENSG00000078589	P2RY10
18192	ENSG00000147138	GPR174
18193	ENSG00000078596	ITM2A
18194	ENSG00000122145	TBX22
18195	ENSG00000174016	TENT5D
18196	ENSG00000165288	BRWD3
18197	ENSG00000198157	HMGN5
18198	ENSG00000131171	SH3BGRL
18199	ENSG00000196767	POU3F4
18200	ENSG00000183035	CYLC1
18201	ENSG00000072133	RPS6KA6
18202	ENSG00000165259	HDX
18203	ENSG00000155008	APOOL
18204	ENSG00000184788	SATL1
18205	ENSG00000147180	ZNF711
18206	ENSG00000124429	POF1B
18207	ENSG00000188419	CHM
18208	ENSG00000126733	DACH2
18209	ENSG00000102271	KLHL4
18210	ENSG00000147183	CPXCR1
18211	ENSG00000153779	TGIF2LX
18212	ENSG00000174740	PABPC5
18213	ENSG00000102290	PCDH11X
18214	ENSG00000186310	NAP1L3
18215	ENSG00000179083	FAM133A
18216	ENSG00000147202	DIAPH2
18217	ENSG00000204086	RPA4
18218	ENSG00000165194	PCDH19
18219	ENSG00000000005	TNMD
18220	ENSG00000000003	TSPAN6
18221	ENSG00000102359	SRPX2
18222	ENSG00000102362	SYTL4
18223	ENSG00000101811	CSTF2
18224	ENSG00000007952	NOX1
18225	ENSG00000182489	XKRX
18226	ENSG00000174225	ARL13A
18227	ENSG00000188917	TRMT2B
18228	ENSG00000126950	TMEM35A
18229	ENSG00000102384	CENPI
18230	ENSG00000102385	DRP2
18231	ENSG00000102387	TAF7L
18232	ENSG00000126953	TIMM8A
18233	ENSG00000010671	BTK
18234	ENSG00000241343	RPL36A
18235	ENSG00000126945	HNRNPH2
18236	ENSG00000196440	ARMCX4
18237	ENSG00000126947	ARMCX1
18238	ENSG00000198960	ARMCX6
18239	ENSG00000102401	ARMCX3
18240	ENSG00000184867	ARMCX2
18241	ENSG00000166432	ZMAT1
18242	ENSG00000184905	TCEAL2
18243	ENSG00000204071	TCEAL6
18244	ENSG00000184515	BEX5
18245	ENSG00000269405	NXF2
18246	ENSG00000269437	NXF2B
18247	ENSG00000158164	TMSB15A
18248	ENSG00000125962	ARMCX5
18250	ENSG00000198932	GPRASP1
18251	ENSG00000158301	GPRASP2
18252	ENSG00000198908	BHLHB9
18253	ENSG00000102128	RAB40AL
18254	ENSG00000133169	BEX1
18255	ENSG00000147206	NXF3
18256	ENSG00000102409	BEX4
18257	ENSG00000180964	TCEAL8
18258	ENSG00000204065	TCEAL5
18259	ENSG00000133134	BEX2
18260	ENSG00000182916	TCEAL7
18261	ENSG00000185222	TCEAL9
18262	ENSG00000166681	BEX3
18263	ENSG00000172476	RAB40A
18264	ENSG00000133142	TCEAL4
18265	ENSG00000196507	TCEAL3
18266	ENSG00000172465	TCEAL1
18267	ENSG00000123562	MORF4L2
18268	ENSG00000179363	TMEM31
18269	ENSG00000123560	PLP1
18270	ENSG00000123570	RAB9B
18271	ENSG00000158427	TMSB15B
18272	ENSG00000123569	H2BW1
18273	ENSG00000101812	H2BW2
18274	ENSG00000269743	SLC25A53
18275	ENSG00000166707	ZCCHC18
18276	ENSG00000123575	FAM199X
18277	ENSG00000123576	ESX1
18278	ENSG00000189108	IL1RAPL2
18279	ENSG00000268629	TEX13A
18280	ENSG00000123572	NRK
18281	ENSG00000123561	SERPINA7
18282	ENSG00000157502	PWWP3B
18283	ENSG00000147231	RADX
18284	ENSG00000133135	RNF128
18285	ENSG00000133138	TBC1D8B
18286	ENSG00000133131	MORC4
18287	ENSG00000147223	RIPPLY1
18288	ENSG00000165376	CLDN2
18289	ENSG00000089682	RBM41
18290	ENSG00000198088	NUP62CL
18291	ENSG00000080572	DNAAF6
18292	ENSG00000147234	FRMPD3
18293	ENSG00000147224	PRPS1
18294	ENSG00000157514	TSC22D3
18295	ENSG00000170935	NCBP2L
18296	ENSG00000080561	MID2
18297	ENSG00000170925	TEX13B
18298	ENSG00000101842	VSIG1
18299	ENSG00000101843	PSMD10
18300	ENSG00000101844	ATG4A
18301	ENSG00000197565	COL4A6
18302	ENSG00000188153	COL4A5
18303	ENSG00000101890	GUCY2F
18304	ENSG00000101888	NXT2
18305	ENSG00000176076	KCNE5
18306	ENSG00000068366	ACSL4
18307	ENSG00000157600	TMEM164
18308	ENSG00000101935	AMMECR1
18310	ENSG00000243978	RTL9
18312	ENSG00000101938	CHRDL1
18313	ENSG00000077264	PAK3
18314	ENSG00000077274	CAPN6
18315	ENSG00000077279	DCX
18316	ENSG00000260802	SERTM2
18317	ENSG00000101901	ALG13
18318	ENSG00000072315	TRPC5
18319	ENSG00000204025	TRPC5OS
18320	ENSG00000187823	RTL4
18321	ENSG00000182508	LHFPL1
18322	ENSG00000126016	AMOT
18323	ENSG00000147246	HTR2C
18324	ENSG00000123496	IL13RA2
18325	ENSG00000130224	LRCH2
18326	ENSG00000175718	RBMXL3
18327	ENSG00000102021	LUZP4
18328	ENSG00000102024	PLS3
18329	ENSG00000180772	AGTR2
18330	ENSG00000268104	SLC6A14
18331	ENSG00000204019	CT83
18332	ENSG00000003096	KLHL13
18333	ENSG00000131725	WDR44
18334	ENSG00000147251	DOCK11
18335	ENSG00000131724	IL13RA1
18336	ENSG00000174460	ZCCHC12
18337	ENSG00000175556	LONRF3
18338	ENSG00000250423	KIAA1210
18339	ENSG00000101856	PGRMC1
18340	ENSG00000077713	SLC25A43
18341	ENSG00000005022	SLC25A5
18342	ENSG00000018610	STEEP1
18343	ENSG00000077721	UBE2A
18344	ENSG00000186416	NKRF
18345	ENSG00000125354	SEPTIN6
18346	ENSG00000187808	SOWAHD
18347	ENSG00000198918	RPL39
18348	ENSG00000125351	UPF3B
18349	ENSG00000125352	RNF113A
18350	ENSG00000125356	NDUFA1
18351	ENSG00000186471	AKAP14
18352	ENSG00000101882	NKAP
18353	ENSG00000203989	RHOXF2B
18354	ENSG00000101883	RHOXF1
18355	ENSG00000131721	RHOXF2
18356	ENSG00000177485	ZBTB33
18357	ENSG00000125355	TMEM255A
18358	ENSG00000101892	ATP1B4
18359	ENSG00000005893	LAMP2
18360	ENSG00000232119	MCTS1
18361	ENSG00000171155	C1GALT1C1
18362	ENSG00000236446	CT47B1
18365	ENSG00000226023	CT47A6
18367	ENSG00000182890	GLUD2
18368	ENSG00000125675	GRIA3
18369	ENSG00000125676	THOC2
18370	ENSG00000101966	XIAP
18371	ENSG00000101972	STAG2
18372	ENSG00000183918	SH2D1A
18373	ENSG00000282419	TEX13D
18374	ENSG00000009694	TENM1
18375	ENSG00000282815	TEX13C
18376	ENSG00000198354	DCAF12L2
18377	ENSG00000198889	DCAF12L1
18378	ENSG00000183631	PRR32
18379	ENSG00000123165	ACTRT1
18380	ENSG00000102038	SMARCA1
18381	ENSG00000122126	OCRL
